Region,Year,Company,Efficiency,Rain_Jan,Rain_Feb,Rain_Mar,Rain_Apr,Rain_May,Rain_Jun,Rain_Jul,Rain_Aug,Rain_Sep,Rain_Oct,Rain_Nov,Rain_Dec,Wind_Jan,Wind_Feb,Wind_Mar,Wind_Apr,Wind_May,Wind_Jun,Wind_Jul,Wind_Aug,Wind_Sep,Wind_Oct,Wind_Nov,Wind_Dec
Region 2,2022,G,0.8051125747388206,124.68139339719326,285.16981127883514,114.82418971644344,0.0,157.41420318473376,268.18256262115045,260.48339169795213,96.52535446156932,0.0,250.6608274489276,164.54672168447317,0.0,43.80782104597486,19.343598069116062,15.642105962998727,0.0,60.955751488163564,44.75228066487098,40.57954918306257,61.06557600566777,0.0,63.58590292937768,21.12357173685475,0.0
Region 2,2022,H,0.5109116983877448,0.0,115.42642093397649,0.0,111.74469976799995,276.56364513025915,112.38654996237653,0.0,117.98743153215774,239.84956560449092,162.434960612635,244.1776392387953,66.34153939109632,0.0,44.1299835571369,0.0,12.352952012829785,14.385724241874817,73.45062173410876,0.0,19.74717597823166,47.2694477592652,38.77669218204946,34.31403283811899,72.98833419810907
Region 2,2023,A,0.7019889381632741,0.0,173.62028282377324,0.0,294.8877100954392,86.24126809495425,0.0,231.2889318877787,97.79767536619725,134.56577633308711,127.17468584329882,286.75899693468074,291.8390444470688,0.0,22.8110810964309,0.0,11.542461220825293,60.40056277641792,0.0,39.2592953709339,16.218817156129507,57.862787390392974,48.15738697824898,78.63617754007743,25.918664710296525
Region 2,2023,B,0.5631268913963068,85.23990688044232,216.04697862635433,0.0,0.0,104.02261329632688,74.39062755982494,265.4967271010681,165.0405661221099,237.3209281739441,122.64688995158878,246.74253372941658,77.98398175538259,34.918136165639694,78.464327258147,0.0,0.0,65.57928014576044,44.80791512202817,33.78442300933196,71.04949900157337,48.13934313591609,63.08975125083778,62.78753762213148,11.256197499794428
Region 2,2023,C,0.7600952616257772,73.53797753142447,135.91579815227578,120.60772467162793,147.68209140340332,0.0,249.58604705608207,0.0,142.9831669792162,162.92420480792066,149.34534762132913,73.3519929938239,160.26803956269595,23.692649113116055,23.0706307041129,16.582527310398646,34.966968189923534,0.0,63.023731935259214,0.0,29.350918340837726,31.86443713198595,54.987226037069654,23.708856881084323,72.7870551296474
Region 2,2023,D,0.5829774476478925,0.0,295.8803681788055,85.1778820121896,100.50391710062249,96.05620980950653,273.4974275019676,213.57313808124047,88.02607080556822,160.08085459208723,0.0,203.82450626745052,0.0,0.0,15.84248594925683,71.76914578851371,66.25224748090747,45.36447415036468,77.69886306814193,39.24326854925698,78.88772233255484,56.754399916253895,0.0,54.426989127775904,0.0
Region 2,2023,E,0.5503187392617667,69.85164616075738,0.0,232.8741225850906,96.85298602439556,264.544263289291,254.76587846541403,185.1984387463861,227.56069965582788,0.0,128.5875282959371,167.79197473320366,0.0,67.51458283973301,0.0,42.148563802124976,35.04587857278092,44.59487130752099,67.97744767060529,33.46456331596109,22.163311519502066,0.0,59.84098142315465,67.81847488956572,0.0
Region 2,2023,F,0.6063221881855481,205.2321418696078,138.0937366524136,260.36188827118997,167.82179184954114,0.0,294.7762345037886,208.5355345739342,81.56618539112569,219.0443905188585,131.27600385792476,0.0,221.58179917152435,14.874880371368402,22.24170060231716,69.90160812340504,25.902568991646042,0.0,68.5928787670058,29.54932619180873,55.00173370410953,58.59054014568817,45.88583272015371,0.0,31.37174736877119
Region 2,2023,G,0.9863881614460429,64.77347251956331,0.0,274.71184704506186,212.69213688968685,268.5566810345879,50.04709988914547,92.27026758899814,0.0,147.43984685662303,144.87572584367965,106.68259573087767,145.40298496680003,19.019409840017836,0.0,38.89327904862182,66.1648030411485,43.534904417234586,11.26000622616505,39.50108291054732,0.0,11.902251126359092,77.63703874947588,18.92177715960083,59.53818284314331
Region 2,2023,H,0.5926650897643573,120.38029960373248,0.0,268.188459891532,78.14509760298425,225.92149436519892,185.17461916122758,74.1336175488602,0.0,110.47345706470975,53.1010090693287,167.19199136612644,125.3163151900001,51.885023900843116,0.0,30.806646539603204,30.99433780548893,62.02352391121224,13.369998518484742,73.2026496634391,0.0,69.6584712073827,56.746327825848454,51.5255099075169,72.46117486977565
Region 2,2024,A,0.7561818887728953,78.73324926489171,73.46432120583904,277.40670485914814,217.30006573451962,257.3216998291889,0.0,269.7447250705668,192.94308801208055,179.36158793876032,0.0,157.60685258024756,129.23664694777983,40.42171726010982,64.17157590111094,52.13464017105921,72.47663029683923,41.03660100654314,0.0,52.49627051031278,54.19152871643921,51.41880136144279,0.0,59.18436411598614,26.62034278623644
Region 2,2024,B,0.5247484267468333,0.0,117.23973645661776,151.742977408566,272.87000390587673,50.7302581553405,59.94149124714239,201.0179192678048,0.0,0.0,276.8450411782118,109.71416510048192,167.41044367017724,0.0,41.53257111604728,43.10799422668571,53.57637870108216,42.882063409347865,41.32276989257205,43.20018943018824,0.0,0.0,51.36072088897291,47.59052418459508,69.7895198355353
Region 2,2024,C,0.8373039264581081,119.45551819543361,254.17054386267952,121.14057544072439,254.5516671870619,182.89986615110772,0.0,269.96566934029,193.6948885661038,0.0,57.41705576618496,218.8550518867723,0.0,13.139749761649806,41.54179132881938,75.05986861311798,21.56427575364951,37.291064705908084,0.0,61.09022161939349,71.75809892663933,0.0,56.96601033197555,28.072127793381846,0.0
Region 2,2024,D,0.8062867341724096,200.94886323734693,0.0,221.6474783731517,78.62190951647628,145.95972076124485,164.0591272388855,142.26325544022916,80.25625012129827,154.73694754686886,237.79451195210453,0.0,67.75191613331387,15.612600985733241,0.0,34.833990428518895,75.92079981332475,56.80008527060399,57.506896967079534,35.33439935865054,51.55625538459769,10.709182881942036,54.526723248667956,0.0,73.93008633033656
Region 2,2024,E,0.7951427714765799,0.0,255.003157279839,223.7205934189898,183.12317485928665,162.21326791867705,71.09809513613558,0.0,0.0,149.84218709867275,277.5336591955336,252.00565747663825,104.0128412529218,0.0,42.66254492880511,67.17062417909813,14.716918834986576,37.11748099680615,69.62888658117633,0.0,0.0,38.27285049190866,15.43302513120086,47.9774057972576,70.32197464428067
Region 2,2024,F,0.68229686409877,0.0,226.39646566095615,222.1012546230342,0.0,0.0,143.63822175503034,91.7150504246882,157.63233461555188,85.64853602047718,272.52425879595205,136.46936518446435,88.61493680583095,0.0,11.781343193402561,55.207567040053895,0.0,0.0,54.583162221832026,33.84229166069042,15.01983221933557,38.674022642666245,31.78522465443755,57.39844478145066,52.404547461688324
Region 2,2024,G,0.6442027189093729,291.0043517794256,146.05167824645005,0.0,59.7490031437279,57.738947729835886,146.99668998671737,90.00623411579852,55.83802408204648,0.0,239.05340348754422,164.6307522204727,0.0,30.247134038085818,73.00582281115365,0.0,18.12972721403679,76.91431802687235,31.977670216414698,72.18825706160769,52.20600135356231,0.0,67.86951518190412,78.8809214247325,0.0
Region 2,2024,H,0.8117029790797201,240.4754531512175,258.41249048439636,0.0,160.110337578106,125.58331233787344,114.83372432927362,98.65595917621798,64.41189554975622,0.0,135.61199470867834,117.56192303269582,291.60434646660184,49.03961783750307,34.30939273213553,0.0,50.63273206955872,19.743769094198683,41.08306244415421,53.83640249947447,44.222848225471594,0.0,38.12451604580269,79.56938722297888,71.62203335042489
Region 2,2025,A,0.7457090887642783,276.7357022087085,0.0,83.09309475874312,198.25362509014943,199.7801462600813,138.36518513669563,164.61660614231445,59.495390822463364,236.465009656753,187.3306198507935,0.0,64.43526296729344,57.65291250723399,0.0,42.674745406183156,12.41228815975,77.87254087936668,76.43785001626084,45.90316913030383,16.557069449413714,62.823485511901424,44.43517700740103,0.0,31.171323480256593
Region 2,2025,B,0.8613534788491142,151.89605214345426,256.87973052657577,241.13194866367942,0.0,0.0,193.38223786389332,289.01178590298326,100.1186288821007,77.31605257740536,263.49049173885555,159.78745415843707,261.7422135517651,72.51631436367904,14.372031553335,71.84253340902424,0.0,0.0,41.38233387585955,45.73027423029625,53.86147577652471,74.84678247110607,11.338126610083481,43.3790427822472,58.14054297013925
Region 2,2025,C,0.7037715155162154,299.45521392049454,219.2053247143489,257.11732486227925,0.0,123.6548490865483,53.57881941676499,0.0,234.46737964038252,258.53614925016893,235.1190329883798,0.0,85.71257182520965,62.739954557987836,63.82459474753487,56.09783609690384,0.0,63.62811529569103,69.21450077744126,0.0,52.95228799662209,16.202329977877532,44.13394667670476,0.0,15.435453427012355
Region 2,2025,D,0.7382184931718958,288.77880182292535,0.0,180.6441498341863,124.89141948846847,69.21551881904088,175.15606701760447,0.0,248.62888612268716,0.0,226.77161931667453,62.55650286599344,68.22545884197588,38.201129784284596,0.0,30.67033458335603,26.26690261392335,29.67031492360995,66.24379203078192,0.0,75.04596375422977,0.0,38.35718861692965,73.42777014927479,32.50469908735174
Region 2,2025,E,0.5271660174114519,272.16477006634966,175.7709876949591,162.3374355099105,0.0,196.4661971133798,0.0,206.1959656973506,67.94395155662826,220.6543053058506,110.48292007888239,228.48815812664745,255.6336985960492,66.27709552867643,48.67506771855224,46.41189246175258,0.0,20.00131729375882,0.0,64.27423052821949,28.998656631270006,44.76867959725626,29.89918650492617,19.36798540997852,54.06903878242156
Region 2,2025,F,0.6938244027278235,50.954980664645774,111.70596730047556,235.22601403801787,0.0,0.0,129.0675374323267,75.47309701650337,140.05847970010697,117.59832159613138,260.67797554013873,0.0,128.33697939628578,65.2252730243205,72.43105013675142,40.36721937035706,0.0,0.0,73.69602006980745,36.4122637774235,77.48548915430757,16.250266716790104,58.091348655226994,0.0,44.56698283198501
Region 2,2025,G,0.9251740005599477,240.25944756269575,0.0,287.6931769328345,225.63512538370173,124.51305215986079,0.0,76.34123056271412,245.4559658362339,211.037305368979,62.04650309832406,140.01261647524458,289.19995387107156,45.02808019971408,0.0,40.291039521379325,42.03897236115058,24.62179068036146,0.0,35.80950196053567,35.88692791910236,13.664851413123067,63.72973399625428,39.15531023327153,67.55259207714963
Region 2,2025,H,0.620944441777073,58.984668730388336,0.0,0.0,148.68358846120702,0.0,282.7018243291225,81.43106724805655,234.2741376080128,293.6479528338324,63.049657261242906,220.54847015665263,167.0385353252576,50.54226787623055,0.0,0.0,15.97389355390274,0.0,13.010486630685763,56.68066623856452,67.63166008745026,64.7410734453077,48.06640095063662,16.990677479532472,58.16311106852097
Region 3,2020,A,0.7177538127360954,132.56069483410133,276.5164714215913,116.66879916549439,231.21412482875425,0.0,269.41175491269536,0.0,60.414204595670604,149.41189489800902,240.57725800548468,163.72972237689677,0.0,28.707684085551673,25.3863744176233,19.206278684146454,69.99906918993976,0.0,50.274878227608916,0.0,15.34694614940192,36.780622649944476,35.74135555635769,22.72174334966241,0.0
Region 3,2020,B,0.9713621595470561,211.61468540948263,293.54861095408927,0.0,261.76520674597487,55.89874116138228,0.0,274.64015116870985,245.7996033246565,245.0940308927451,164.49893975089287,149.5013232386257,0.0,31.204101018323485,14.598640126805604,0.0,25.976475444558936,27.262254448461725,0.0,43.88539487971411,62.32110846176858,43.166687987856264,14.049111461301242,77.04528606917427,0.0
Region 3,2020,C,0.5222819117243396,274.01877794864333,261.7986097583954,128.78675978313834,119.05933124378826,0.0,295.413330963112,0.0,181.81629522881414,276.60524097860923,90.97025594512056,210.70472870004357,252.46504684014656,76.31766747105128,33.61380987119165,60.74868189468367,47.716910632773335,0.0,14.244024824652772,0.0,58.29998161162604,58.306759076649044,75.1424763392576,44.81187123182807,26.117564449736026
Region 3,2020,D,0.796780467689393,0.0,158.20400055236732,0.0,60.97498566075128,91.43744495503898,161.38540968547272,102.29636635198196,62.49475716491968,260.91241601295593,295.298132291029,248.28571849918487,263.4462304261667,0.0,26.938399122193175,0.0,77.24388828592399,23.784799311739988,76.60008672532825,79.63735057761657,59.82059640222341,78.68006122542754,49.86778456969726,28.167924822326324,40.589711996593465
Region 3,2020,E,0.5230283670949782,224.57778930689318,148.80148157749255,288.2241989994569,291.7631703565087,148.19844395233585,263.555476585217,0.0,243.27226042436655,127.49998429294733,0.0,108.0099572252765,164.55866259820846,64.69441884300844,77.21174493101218,63.45053482066008,69.86448895128589,52.21450143193616,68.47854815894881,0.0,64.90946006023924,36.388987934839605,0.0,48.63932114845048,66.33271853927863
Region 3,2020,F,0.7820370144167589,0.0,170.22253665075226,215.60850292526703,0.0,79.62565589953789,122.22123472729142,149.45915637553924,279.88275616401245,298.31375385574097,0.0,61.22782474890396,240.251980873848,0.0,36.02068464816402,37.472073036063605,0.0,62.798548134291586,74.2898502501786,76.56500161517839,50.39858102268246,34.99848115103519,0.0,65.12843601011454,27.570096828361017
Region 3,2020,G,0.9444437120018149,259.95404053638276,237.9430432597733,107.17360235009119,289.0800233468819,87.04448205748636,0.0,219.88748178347709,0.0,106.22255420397812,157.84516219351866,229.78997423614223,190.83116050826166,39.92512819296782,32.84369016523911,68.77617589961532,20.06700452203696,40.107201357086005,0.0,73.26303002425995,0.0,69.20946853219775,38.065923373113264,63.41758545209158,67.62125814962015
Region 3,2020,H,0.5000058173776831,0.0,67.25189815320408,285.196130125777,176.73010949045866,0.0,152.3530179542546,252.7196452519796,258.956481977629,133.04775827890114,0.0,223.40451436844882,242.78070396297164,0.0,55.82554808061681,20.611655236006957,71.311815846194,0.0,47.73661869152061,29.77306984590026,39.76597298063857,12.629976327923517,0.0,18.950676085569228,63.58827253611026
Region 3,2021,A,0.8305071271236601,50.36845552157786,232.33619852199908,291.71137494982133,0.0,106.07337082126126,215.7617979508556,0.0,235.47408173967878,262.1063447726312,155.6572992534023,125.7327264101073,131.32378350575777,59.8834933168959,67.17456265539452,22.712977742962188,0.0,35.96587057104357,73.1358137724405,0.0,66.46854637863174,78.94008819337331,62.79737817774566,37.523664071954556,51.344648379624644
Region 3,2021,B,0.597620301478246,116.33153438886674,200.38846982495602,124.13997805148267,0.0,0.0,228.60604101781055,239.75132063048275,75.62899101661861,178.46361605169193,177.22263889776397,142.32019255388525,283.231215642418,67.92544239112549,58.80465673367458,60.00286450144983,0.0,0.0,42.32013006691834,74.46961647676031,58.62167990772998,61.02867431590715,70.31836326511416,29.18501125395337,66.49496327066922
Region 3,2021,C,0.859226973661275,286.77266677712976,0.0,174.06468822059037,145.12942746747365,90.75883423289775,246.55141306526448,233.61098301889785,0.0,146.08875963103372,56.29835348980734,259.74933192950266,52.85449586351841,59.25898457403357,0.0,77.91799768082399,40.63629297037424,26.448138349716693,59.34097070303672,67.19896994109095,0.0,48.25012212544931,77.69246926793024,13.616810516057278,45.33569188131697
Region 3,2021,D,0.8027523833079382,0.0,0.0,254.1026962412577,175.37886536993346,0.0,67.72289397282134,128.2157902137825,283.8242746363319,262.6700651512116,295.47642451913475,206.99834565102452,111.87751828510298,0.0,0.0,21.397053477380464,23.084010842592313,0.0,11.385696084307806,37.34774776901574,23.399937634967976,38.81588223196917,75.44961022871358,40.1378146655033,71.45891478893844
Region 3,2021,E,0.7777477120529301,145.36026035332787,295.5123842539906,246.21545573972006,0.0,233.37168662302597,79.0477391313615,0.0,245.24897340374787,246.3172028790038,200.27567390608206,297.590445499593,0.0,32.76777341471863,75.88907137692962,74.03117804695525,0.0,10.803646182456449,41.50815685323677,0.0,78.39729631361013,17.218495368565307,48.34492860683236,78.52702549287729,0.0
Region 3,2021,F,0.8380131440262737,170.7599243897225,0.0,117.13343901690183,121.86541622431253,214.18901586863927,0.0,0.0,292.134332924973,200.90930013984377,69.24486676624157,68.89590346351675,287.8558052113915,30.810355321513356,0.0,16.44468902577328,51.93312110052671,53.655414480318626,0.0,0.0,55.39533740830817,28.718141950027892,11.057747895013252,77.55107586181303,27.562513198377175
Region 3,2021,G,0.8714124874531581,203.06453769046115,103.27125217120204,284.7642739917968,51.670532305971946,243.0752537913357,206.30119238261057,0.0,0.0,143.38870026192046,62.62223610310198,206.87164294606984,146.40337821641202,75.53869975892535,47.939305242283616,75.77560579054557,25.433858543131286,60.80081372548723,53.2074314594108,0.0,0.0,61.75857608819183,25.026750478077574,56.54961613664416,44.862827513980825
Region 3,2021,H,0.8033658623587182,0.0,0.0,52.26354039509275,197.3634973711743,203.32292122184475,0.0,209.4220617239839,110.5055199952193,228.5131808445317,72.8478715829441,99.8175841167002,269.36751166362046,0.0,0.0,61.710620550859645,10.962188780794168,27.386338225886014,0.0,25.00845380952152,28.95644296258808,27.329183919592047,14.376840701999201,42.12583616177742,61.29134323503156
Region 3,2022,A,0.7497158849334177,0.0,246.69237583928185,149.3620392247729,178.40276163608112,113.33929251491534,296.914898085313,122.87393523093073,242.68563272638792,0.0,156.87391258918979,101.55435127103496,249.9296909912153,0.0,33.35247523203302,70.56353431784677,74.06800294424761,70.18766847738931,12.450554036476396,65.1161341503574,38.79376265494007,0.0,71.16060441275576,54.656798387931715,68.35501939007709
Region 3,2022,B,0.5552159317055514,0.0,125.26151945857826,175.65781065753262,0.0,64.04401933685975,172.77393234579128,281.77765721460685,76.34830452695131,241.1101820188761,0.0,152.41776334399816,213.7934286310845,0.0,28.216561858966056,21.16445837789508,0.0,21.232382998985848,14.934436195020126,22.99526934308701,56.49535694922778,71.71834282904555,0.0,66.98879799138132,57.959401691213884
Region 3,2022,C,0.5801827030598716,126.94895792018642,278.44711096831486,0.0,288.2037542506265,131.6856355075102,0.0,138.60623719826373,176.40853835548972,285.28020313341835,269.07985828557787,75.64199064589745,148.18268581785406,48.73598328248403,45.2192730786078,0.0,23.570414755582487,70.11717398177083,0.0,57.385854809778614,68.65358623962625,70.11349955446306,62.384909756601786,40.74474208748021,52.73827285107972
Region 3,2022,D,0.7144721667150722,90.34070026384592,70.88858437767243,0.0,54.78224160932175,91.43704424130517,272.7138837457867,110.38421042542043,138.56783180430392,0.0,76.3363711203333,105.59032618704256,179.80614269505128,52.542687816695675,27.174661991634775,0.0,14.041251145758205,37.37230083891791,26.39423596484339,25.368774626086136,77.19039618994186,0.0,53.14103401480068,48.98149102204671,39.104257246632535
Region 3,2022,E,0.8443158146539378,207.85473030459409,183.12601660399545,78.84866054472934,0.0,201.40947233085285,79.30097642005836,134.301643891438,85.71049120358296,223.01841175609223,101.56302845903815,0.0,147.9648432970065,72.6972344333145,24.30214683792792,45.54635447711454,0.0,39.349016281621545,11.268682873201081,65.4930679500969,14.83321344202198,43.19785146838675,49.2474806457265,0.0,53.989851963021096
Region 3,2022,F,0.7727925913345739,81.84660400008482,121.37719502962788,0.0,0.0,182.8943491937483,177.64044885233454,255.14968941914665,151.14216410100437,171.08610657287716,53.34192081484891,0.0,152.43480911073476,55.34419630652395,11.085583143861452,0.0,0.0,29.661737563037065,24.556945150257295,12.938980023671176,43.548206294017625,22.720630525970954,62.015707774196606,0.0,69.3549518634344
Region 3,2022,G,0.7605365952541939,67.50087803326645,232.30868572841075,202.10223397000445,226.6585658668991,143.62009999200424,142.37048350784508,0.0,61.329819740223655,0.0,137.48623488240995,282.32210056551486,144.80663429511225,68.1957394355379,68.96278533249539,36.126880946546365,54.23920762773324,16.676012159114105,17.257500651399354,0.0,13.406036456319931,0.0,50.671056536257666,39.8249684338268,48.36226496649681
Region 3,2022,H,0.9307568536134467,215.62098673540206,0.0,136.7406649336396,147.68878808240927,89.66971842242123,0.0,114.55775491654,201.3529393768968,158.2907778287916,243.5756707361488,263.1462387345857,0.0,47.91524927517319,0.0,63.07871044392414,31.4833159236199,39.047985078005475,0.0,59.89443733517817,37.034839497192145,51.19534546112922,22.976094535775804,51.983992047934855,0.0
Region 3,2023,A,0.5441924734922594,249.06036263534213,117.9865098546122,223.08973061526453,116.0154961734297,0.0,284.76711986257294,0.0,209.0935703833436,131.12795004383554,117.37796557306817,0.0,97.73164626791088,58.62486712256094,25.31009290985491,51.67122861492423,28.524451884775015,0.0,56.3378261355708,0.0,67.04578099783774,64.46176702012572,63.25959316515472,0.0,23.140568398457646
Region 3,2023,B,0.9988141487010782,189.334292393252,0.0,59.74483016528261,216.71184782641453,130.75683643852346,274.47979673941643,272.029547233509,131.32265459043694,275.24022392261696,299.0394183746947,256.353916030987,0.0,69.14099434286604,0.0,27.430611527636295,50.36916792004294,14.70791397771575,16.64425557751688,79.92248284233034,32.86474745981377,62.37287384341925,66.46655371187715,70.06162897050604,0.0
Region 3,2023,C,0.6895638291878234,53.93572824891925,0.0,54.287445478799526,279.15082541060275,226.53962552976353,127.23899751703817,0.0,83.1611444002383,177.90892947376926,51.336540213591114,284.603435964536,153.7037798472368,38.16344686661329,0.0,37.341552530724755,14.852983127143533,54.682556785427856,61.310253373984736,0.0,57.32877783118032,19.6904845330576,50.51881176249148,49.86391389205777,70.78875515589675
Region 3,2023,D,0.8525695727852817,0.0,228.775040320925,198.28955475986706,63.336999247224426,163.69108563816525,218.69657554185264,219.38290347092118,0.0,0.0,143.28065460559588,285.42299666450765,91.83925805919526,0.0,45.02516123508924,58.3618783585576,58.799506412426645,55.40472697381709,29.270174941630213,20.934459808063536,0.0,0.0,54.51582287786976,51.95114812976064,22.55492072024687
Region 3,2023,E,0.8295227050661163,290.23003673220614,183.98376971302955,172.12390816497634,150.4717999726825,88.42276071105113,193.15180822050561,0.0,0.0,0.0,119.2531310814947,280.32687805324383,195.79770106927438,51.49881263556771,34.844726261390704,13.639254638439525,12.222063576109203,39.63346009072383,15.91957646680665,0.0,0.0,0.0,52.479286887809735,71.66811039477602,71.80403715631056
Region 3,2023,F,0.7192283576252891,222.8029523466351,0.0,200.75988876332084,0.0,204.74789117464704,285.19332492237527,243.9778832018265,81.98423112794579,136.87677060629525,158.8484115439339,148.99039718690122,217.3271522904698,72.43251722795938,0.0,31.42360244659516,0.0,48.63139954948299,65.258659533951,39.13526411917445,21.76826898795071,43.246567568462375,13.865576452011993,75.96684178015938,15.237484363648113
Region 3,2023,G,0.6558449142575207,0.0,141.39892525099168,138.4241716451835,125.61975729198164,293.8433192866052,0.0,0.0,92.52885432732037,274.5595159883088,244.200833034972,69.11998887482827,296.68227537521216,0.0,28.995617447730737,16.900804891568864,68.05199638880316,59.46728735743899,0.0,0.0,53.205316411453055,20.918660458925324,43.494728137917335,64.63892188210497,31.25367567006882
Region 3,2023,H,0.9191152105409003,154.6518187295825,164.6078560328595,231.25151907477968,0.0,0.0,0.0,193.57189377255276,216.80308429854526,244.26232141293903,265.5507434145472,128.46887418061763,184.50567634097573,68.807565490744,79.26157916755395,72.26635177306342,0.0,0.0,0.0,36.00270838370638,23.66165620530553,44.25747761846121,61.914901628522955,44.47983495273083,43.82266043195679
Region 3,2024,A,0.9849632626725955,99.10480396800435,287.861206415773,93.87290684533934,191.93182948276365,0.0,0.0,194.82861666548447,172.4061155125612,211.18631214420463,107.45668144940461,188.16556694418705,143.0433138117243,56.316708174043235,19.885648036120465,49.961419178763336,22.96892487683266,0.0,0.0,29.505014418052546,25.309686022650826,22.798644590817197,67.79976660924669,29.999529736262325,74.89866473051146
Region 3,2024,B,0.9603698251713177,248.9815967858756,0.0,93.78078503258831,218.19115360311667,0.0,105.12606585891177,104.55188363804305,268.5179433262963,112.41723818505754,115.81183662950279,0.0,50.16334769032489,70.94683238878623,0.0,65.48163692463943,53.91302545634746,0.0,62.518603475718955,20.643399719714424,42.08265162113028,34.58535711441466,16.564356837991156,0.0,44.029133965044686
Region 3,2024,C,0.9981991468395277,240.10607792061793,0.0,178.23054119369144,226.02081783033478,283.7930216816234,0.0,143.95125396152156,227.03045872515636,168.92195450273968,218.5999129534954,240.72333388859104,61.36312510894899,55.26203107640633,0.0,25.87188290848612,56.902277646529676,42.78311301536694,0.0,64.1486919305421,18.638057064391752,53.842564615933654,29.49295102492866,69.7087396731414,74.98684539454152
Region 3,2024,D,0.8876220259174746,202.07987500194292,120.26243754172229,93.3740125887555,144.93788072982937,250.36144405573842,0.0,148.02339422614318,237.69241230276393,81.37157419978767,0.0,243.19285491626977,0.0,26.585332743465404,57.4175190922211,49.60470883886975,75.04013020481811,37.112576258271986,0.0,14.631563218410832,11.340883988587704,67.88009926809272,0.0,46.731494636300255,0.0
Region 3,2024,E,0.9958480366862259,213.34587461967016,98.07747400840687,123.91363540312132,204.90398173623058,199.90689211498034,0.0,176.58257733856695,137.60331250254936,0.0,278.23275119367247,134.94256057471094,163.9047891093129,57.46796816679461,48.01150016067349,34.28201834550699,40.49513533195569,65.61365724974543,0.0,29.46904088406287,19.95786678437708,0.0,31.921424128084396,69.46739508415308,16.229280039944264
Region 3,2024,F,0.9280662495068717,227.53316014113432,118.23749868287196,135.3563174010746,162.1947009986537,278.30817010536407,97.34835447121152,0.0,51.256638152450776,0.0,65.02410259454254,276.19158542002947,211.87911621084078,29.112843352946474,22.40347507078338,30.598671564598003,18.03578490758961,75.90730371991087,64.89443220556868,0.0,42.36738238387785,0.0,70.54738235806414,27.46207430052626,60.198439793053545
Region 3,2024,G,0.9657774571547405,135.52690521589852,157.48940494495542,0.0,257.7372927637671,0.0,79.97277336817803,233.73146184872354,182.86372854732633,121.98633566899812,0.0,173.20489613320615,124.98551744425566,51.725736866681416,40.36907459986709,0.0,21.508387035521512,0.0,18.16081521889877,48.26869774504911,73.16891233002724,34.07703805903799,0.0,61.31000750558363,56.10629484578369
Region 3,2024,H,0.969157864325658,256.637768547866,250.2451751008412,76.11362952503785,0.0,0.0,194.21434528317505,165.99542454172183,79.67727387727787,0.0,295.1420567651809,103.67397186583887,66.80854502264029,51.63931656513367,61.72066739931228,12.271041223303087,0.0,0.0,56.110234710891554,47.26043131660181,17.22855062125339,0.0,22.076671386245344,49.75820081212564,30.745032945930188
Region 3,2025,A,0.9564462223682877,0.0,56.81250298770378,180.89662130536323,0.0,104.56496817343236,0.0,297.35794144490785,193.60918896805146,84.47131733900261,222.19063520284135,274.4358916274313,236.2948738424036,0.0,15.350790272761337,72.71189268348617,0.0,65.57505701019753,0.0,21.081273007393005,13.62501221129718,49.011740272001596,20.922506793798384,68.42136668166904,35.08342596701716
Region 3,2025,B,0.5233929224858842,155.19030044148144,200.42054100457403,284.27723622991925,127.95053423894215,112.44304061162995,213.5400385715246,0.0,204.80975801339542,133.02744582703116,0.0,282.0254588774466,261.21558187240817,25.67877821055568,26.73997818041662,45.86102428209564,64.15004712115042,13.082826557192508,58.53346076142947,0.0,55.37651281674679,26.203606713909178,0.0,57.694710926894416,75.81282338764578
Region 3,2025,C,0.8177071784309549,67.52703491031424,148.81482885778945,95.44471680434049,89.20317632920143,256.8255374343115,0.0,60.47880417906438,0.0,0.0,154.79571897553035,92.05091394162955,269.8325539196185,48.99283592925246,26.19664454637936,45.16991010164635,61.204045179218106,77.06826062436036,0.0,25.431220297179326,0.0,0.0,72.03272404905417,75.40128799172432,74.14943811724464
Region 3,2025,D,0.6169484657361017,0.0,273.3986466125329,214.5137459653052,0.0,52.014775835529946,285.79370574032123,109.2861164944278,76.90354618996471,242.03204459522055,175.11932896667955,158.4426415045044,112.37576992068544,0.0,48.323004290362306,29.20692236418112,0.0,73.11081037009473,25.064313581323496,71.90486053190276,49.158379800914986,67.99416937266687,59.89921971026685,58.7686578005724,32.7042065386539
Region 3,2025,E,0.6702724177399484,163.6007886199882,245.04731712074874,299.4057055628464,97.78302211222422,164.9127049148931,157.74597548020552,0.0,126.12313318723771,99.52387918007238,66.4230291224148,271.77982930592464,0.0,39.38940883804223,44.78268629500342,74.18594337406411,64.34033342611635,19.135088488202896,49.57939773254196,0.0,40.957659356369135,65.8047750805134,60.69627833283644,58.32840053377504,0.0
Region 3,2025,F,0.7720993312518512,0.0,258.7368014236009,293.67264901213787,83.8648841986727,107.86880344132453,0.0,267.1023809867335,281.6159494890462,154.9068457017026,62.655618067268534,59.84795842320485,193.4874665172526,0.0,37.502657622522534,12.005669930435817,50.827667461878974,10.791177561231573,0.0,65.11603707044911,31.450297589236012,12.818060210646248,51.18465546882073,37.83790901031383,78.16602893500047
